"ediazj","1366751190000","-3.76976118","40.24546644","Parla","Un Bayern demoledor sentencia (a priori) a un Barcelona nulo..."
"LAPdirectioner","1366751519000","2.203331","41.5477785","Mollet del Vallès","Yo no entiendo una cosa. Hoy me compro la TopMusic y venian 2 posters de 1D y todas las de mi clase empiezan a babear por ellos. MOJABRAGAS."
"islam_e_g","1366751522000","41.5127155","38.7367975","Türkiye","@ulasilker 3 temmuzdan beri barcelona finale cikamiyo :) surecten en cok barcelona etkilendi :))"
"PauBudo97","1366751523000","2.8735359","42.4140907","La Jonquera","@MiguelNrj17 Pasareis sin problema, el Borussis no es tanto como el Bayern! Sois mas superiores!"
"hyperinsomnia","1366751523000","1.8030885","41.7380771","Sant Joan de Vilatorrada","@ClaireeRousse yo creo que es por culpa de lo que se ha hecho Piqué en el pelo, que los debe haber desequilibrado o algo xDDDDDDDD"
"LauroRobson1","1366751524000","","","Recife","Entrando no PC agora de noite para comentar aqui no Twitter mais essa humilhação do  Barcelona contra o Bayern. Que foi isso ?"
"aditbaut","1366751524000","110.4085162","-7.7828731","Depok","Ale ale barcelona ale ""@Anto_Bandenk: Itu PES bagaikan lawan beginner .. RT @my_supersoccer: Chelsea juga harusnya bangga lihat hasil Bayern"
"Iam_Binhoo","1366751526000","31.6283102","-25.69452","Mpumalanga","Barcelona is supported by Mosquitoes.."
"paulavaldunciel","1366751526000","2.10313273","41.36649555","L'Hospitalet de Llobregat","Aiiiiiiii mi Andreaaa como la quierooooooooooo&lt;3"
"karencervante","1366751529000","","","Centro","Mi Barcelona ♥"
"EnricAntiflases","1366751529000","2.15622339","41.3741931","Barcelona","He oido remontada? Noche magica en el Camp Nou? jajajajjajajajjajajajajajajajajajajjajajajajajajajjajajajajajajajajajajkajajajajajajjaja"
"winni_cr","1366751529000","1.8915676","41.5419702","Olesa de Montserrat","Amas tanto a tu novio  que le lloras al mio ja :)"
"rebecagomezgz","1366751530000","-69.3822336","10.032105","","""@UefaTM: Bayern Múnich aplasta 4-0 al Barcelona por la Champions League  #Champions"" #MalArbritaje"
"Rodaliga","1366751531000","5.2351332","7.6137684","","""Nah..barca is weak.bayern did teach AC MILAN AND PSG..how @Questionierr: What killed Barcelona in Today's Match? Lack of Teamwork? #QnR"""
"MigueMalaga","1366751533000","-4.42623775","36.7349221","Málaga","El #Barcelona ha ido a #Alemania a jugar contra el #bayernmunich MENTIRA..ha ido de tapeo a comer 4 salchichas franfurk"
"_lucasilveira","1366751534000","-49.25814409","-16.67385308","Goiânia","barceLONA"
"thevisualcorner","1366756210000","2.15227867","41.3953576","Barcelona","#thevisualcorner in #thesecretshowroom #barcelona 😍😍😍 @ The Secret Showroom http://t.co/B9E6KMCosn"
"SCCP","1366756211000","","","Bauru","Barcelona mais uma vez morrendo de medo do Corinthians."
"GofreDeCaramelo","1366756211000","","","Estadilla","""Quiero rayos de Sol tumbados en la arena y ver cómo te pones dorada y morena""(8) Necesito verano. En serio, QUIERO VERANO."
"Derry_Oktami","1366756211000","108.18768","-7.27644","Cisayong","Hahahahah just in your dream RT Juventus_FC_fan: Official: Juventus &gt; Barcelona."
"Abril_Toache","1366756212000","","","Orizaba","Ya, basta de hablar de fútbol, mejor hablemos de sexo… ¡¿VIERON LA COGIDA QUE LE METIÓ EL BAYERN AL BARCELONA?!"
"Im_SamanthaG","1366756213000","2.90147407","42.74608411","Pia","@Real_Liam_Payne Can't wait for the show in Paris! Are you excited? xx 18"
"Rihannavy_bitch","1366756215000","","","Barcelone","Dans 1h ya Miami Heat"
"flipato","1366756217000","2.1608246","41.3865161","Barcelona","@kantinu @Raimon xD"
"Andrea16493","1366756218000","2.2486075","41.4471879","Badalona","@GorkaAzkoyen Jordi... que no està tot perdut que la lliga és nostre!"
"LaCabraTroll","1366756219000","2.1902654","41.4160567","Barcelona","JO VULL UN BIG CUCUMBER"
"ArnauRCDE","1366756220000","2.6717212","41.85758785","Santa Coloma de Farners","@equilikua JJAJAJAJAJAJAJJJAJAJAJAJAJAJAJJAJJJJA Mirar mirar hacer una foto se van a barcelona con el culo roto!"
"MardyKoolen","1366756223000","5.57951082","51.95588177","Rhenen","Volgende week rond deze tijd richting Barcelona! #ongeduldig"
"Paaula_Alex","1366756224000","1.5412567","42.50946198","Escaldes-Engordany","@Monteirinho7  jajajaja  t diré esa llora x 1 y al dia siguiente x @NoelBayarri, mñn yorará x el trono, esta peor q Niki, siempre vuelve XD"
"Wantiii_","1366756224000","108.91062","0.50977","Kalimantan Barat","Bisa jdi leg Ke 2 berbalik 5-0 RT @DuniaSoccer: Sejak Awal, Bayern Sudah Tahu Kelemahan Barcelona. http://t.co/dvW3vFuUK1"
"Im_SamanthaG","1366756225000","2.90147407","42.74608411","Pia","@Real_Liam_Payne Can't wait for the show in Paris! Are you excited? xx19"
"Kooongggg","1366756227000","106.8230239","-6.2898729","Pasar Minggu","Valdes assist : 4 &gt;&gt; Watch ""Bayern München V Fc Barcelona (4-0) All Goals &amp; Highlights [HD]"" on YouTube - http://t.co/qpgVkIcF95"
"Cuyiis","1366756229000","2.21205","41.41663","Barcelona","Oye cuantos años crees que tengo? -Mmm 22! -Uy cómo adivinaste? -Es que tengo un hermano que tiene 11 y es MEDIO bobo!"
"SEduuardo","1366756231000","-5.9818553","37.4010457","Sevilla","Barcelona no se rinde."
"Raghy78d","1366756232000","","","Suriname","Germany 4-0 Argentina; Bayern München 4-0 Barcelona. I don't think Messi likes Germans. #GermanPower"
"ivanmanubens","1366756233000","1.8777821","41.8981258","Navàs","@samantavillar Decididament molts homes hem de fer un curset d'estil i comoditat a l'hora de portar roses..."
"ThomasGraef3","1366756234000","-51.15372304","-29.79584244","São Leopoldo","Vdd “@FabianoBaldasso: Como história? Óbvio! “@mestreyodah: @FabianoBaldasso  Real Madrid é infinitamente maior que o Barcelona!””"
"merypru90","1366756234000","","","Monzón","@barbyMzn18 el diálogo de la foto:
- Pero qué...?
- Y yo que se..
 xD"
"irismartiiins","1366756236000","","","Vila Velha","@queissoWL passou vergonha pq todos esperavam mais do barcelona , sem dúvidas o bayer foi e é melhor do que o barça"
"Im_SamanthaG","1366756238000","2.90147407","42.74608411","Pia","@Real_Liam_Payne Can't wait for the show in Paris! Are you excited? xx 20"
"Pauu2hv","1366756239000","2.7320658","41.6436789","Malgrat de Mar","13 personas en mi habitacion, que cabreo me esta entrando."
"AlexandraJonson","1366756241000","","","Barcelona","@BumperGraham You don't think that was the reason? :O"
"LaCabraTroll","1366756241000","2.1902494","41.4160458","Barcelona","@Beer_Starcito Buenas Noches"
"CVPTGNA","1366756241000","","","Tarragona","Esta primavera revisión gratuita 15 puntos en @EUROTALLER  #GrupPons #motor23 @lluisingles https://t.co/h9WYjm1Ii5 http://t.co/Qm2QmHqsPt"
"ricardemese","1366756244000","0.54022545","41.22693638","Flix","@findingAris tú siempre mostrando tus delicatesse! Y si no están buenas? Tsee"
"xeniaorti_","1366756244000","","","Tarragona","Bona nit Algemesi, io ansumiare en tu &lt;3"
"Ifirdauzi","1366756245000","103.8550904","1.3106757","Johore","Sesek dodo ""@omsenangombayar: Bayern melumat Barcelona, empat gol tanpa balas"""
"CamiloAguiar","1366756246000","","","Uberlândia","Bayern está para o Mirassol assim como o Barcelona está para o Palmeiras. o/"
"Im_SamanthaG","1366756252000","2.90147407","42.74608411","Pia","@Real_Liam_Payne Can't wait for the show in Paris! Are you excited? xx 21"
"jorgejavierfer","1366756255000","","","El Vendrell","Ultimamente es todo taaaaaaaan raro..."
"alicia_tripiana","1366756255000","2.7313082","41.7135359","Tordera","@Letisincenizeta Que que?? Has echo TC y yo sin enterarme ya podria avisar esto.. jajajaj estaba viendo l futbollll ;)"
"Landazuri11","1366756257000","","","Chile","Tildar ahora de ""equipo malo"" al Barcelona es simplemente no cachar nada de nada."
"marinadiaz_12","1366756258000","2.24684071","41.45858145","Badalona","""@DeboConfesarQue: No te doy un sillazo en la cara por respeto a la silla."" Aplicable hoy a mas de uno :)"
"eugeneocarroll","1366756259000","-2.9011231","51.6045037","Newport","Bayern Munich 4-0 Barcelona http://t.co/p5kAphgUS5 never underestimate ze germans"
"Matimanarchiste","1366756260000","2.7785529","42.5749951","Fourques","@_LikeVegas Je me moque pas :("
"mariapausbert","1366756261000","","","Gerona","#PorQuéLeo o #PorQuéNoPuedoDejarDeLeer ?"
"IsabeldeRioja","1366756263000","2.1233081","41.3739535","L'Hospitalet de Llobregat","Hoy te das cuenta de quiénes son tus amigos, de quiénes no, de quiénes lo han hecho ver durante un tiempo, quién lo es por interés"
"CrisPAP84","1366756264000","2.15937053","41.42136134","Barcelona","Q el chocho me da palmas... Llevamos un mes y somos dos panolis!! 💏 #VivaPonteaPrueba"
"annaaliesa","1366756267000","106.84136","-6.29588","Pasar Minggu","RT @DuniaSoccer: Rahasia Sukses Bayern Bungkam Barcelona. http://t.co/492qjjWgNN http://t.co/kJun1adw6D"
"Pauladamm7","1366756269000","-4.4995","55.8508","Renfrewshire","@kevinbridges86 I think you mean ' can't wait to see barcelona* getting humilated"
"xeniaorti_","1366756269000","","","Tarragona","Bona nit gentttttttttttttttttttttttttttttttt"
"achrafdebdibaha","1366756271000","1.82900134","41.72446617","Manresa","@CAROLE_SAMAHA waw sho ha le Jamal !!"
"angeeel5","1366756272000","2.239381","41.4650913","Badalona","Enfin que me voy a ir a la cama que hoy llevo la cabeza loca..."
"silviolxx","1366756274000","","","São Paulo","TIME DO BARCELONA CONTRAIU O VÍRUS ( H1N1 )"
"marlonesteban06","1366756275000","1.972452","41.4488352","Sant Andreu de la Barca","@pizarrinha felicidades por el gran triunfo...orgullo peruano. http://t.co/asP53i3c6C"
"Meyli91","1366756276000","3.0823994","42.5248207","Collioure","J'en ai marre de parler, jveux des actes."
"TuncayAyvaci","1366756277000","","","Türkiye","üstün Alman teknolojisi Bayern Münih..=) Barcelona was comatose and that is real.. cheers for @FCBayern"
"VicVicHapin","1366756278000","121.04292565","14.5662406","","If Barcelona pulls this one off, it will be the best comeback that I've ever seen in a cup tie. It was just a ruthless display by Bayern."
"rafaelalaby","1366756280000","","","São Paulo","Acho que depois do baile que tomou hoje, o Barcelona vai antecipar a contratação de Neymar já para julho"
"Im_SamanthaG","1366756283000","2.90147407","42.74608411","Pia","@Real_Liam_Payne Can't wait for the show in Paris! Are you excited? xx 22"
"Haekal_Mraz","1366756283000","","","Barcelona","Langit Sudah Mulai Biru"
"Conrii","1366756285000","2.12096669","41.39528159","Barcelona","@Nonossiej vaya dos!! Pepe quiere reconquistarla :)"
"tavareslorena","1366756285000","2.19504014","41.40501973","Barcelona","Look who's here!!!!!!! ❤💛❤💛😍 @ Poble Nou http://t.co/KAbuL1n7IJ"
"IrmanOzil","1366756291000","107.28516137","-6.300585","Karawang Timur","Barcelona pun tumbang ☹"
"Tony_Sosa7","1366756291000","-87.23995","14.08013","","Bayern Munich 4 - 0 Barcelona .. xDD..!"
"lolorodri86","1366756293000","2.0000076","41.5698791","Terrassa","@Escolanmarca Que se quede ya allí y siga con sus looks sorpresa...Pep no se equivocava cuando quería venderlo este verano,NO ESTÁ"
"Ale_Villamur","1366756294000","2.0302056","41.3971","Molins de Rei","@Lizonja incendio :c"
"MigueCores","1366756297000","","","El Prat de Llobregat","@EvaMariaPonce29 no me motivas pa q de mas.. jajajajaj no hombre :)"
"EtienneBzoBerry","1366756299000","","","Perpignan","putin il sest con ce négro  mdrr #LRT"
"ciberkent","1366756301000","","","Barcelona","#PuntoPelota Carmen ¿de donde sacas tu esos 6 puntos en un solo día para ganar la liga, o es que una victoria del Varsa vale 6 puntos?"
"atdepaya","1366756303000","1.8228975","41.7295425","Manresa","A vegades m'agradaria no tindre sentiments. Plorar desconsoladament i adormir-te, és agafar el millor son."
"putriidinanti","1366756304000","105.66216011","-5.09862198","Braja Slebah","""@eldoloo: Barcelona diperkosa :))))"""
"mashegu","1366756305000","6.57113","9.05203","","Its so unFOURtunate n Mullercious 4 Barcelona""@abdSauce: Maybe fourever RT @mss_herjarah: UnFOURtunately FOUR will trend FOUR a while"""
"_Tuski13_","1366756306000","2.15751962","41.7174797","Sant Quirze Safaja","Al final un #SantJordi amb tu :)"
"AyssTatl","1366756312000","27.2173068","38.480647","Türkiye","Ne cektin be barcelona :D:D:D:D:D"
"Im_SamanthaG","1366756313000","2.90146192","42.74607334","Pia","@Real_Liam_Payne Can't wait for the show in Paris! Are you excited? xx 23"
"ernestruiz7","1366756318000","","","Barberà del Vallès","Avui mes que mai VISCA EL BARÇA!!"
"andrea_colinas","1366756319000","2.22015274","41.43135414","Sant Adrià de Besòs","Només és ric qui sap limitar els seus desitjos."
"AlexandraJonson","1366756324000","","","Barcelona","Malaga, Barça, Madrid all faced big problems outside the pitch, all went far in the CL this season #impressive"
"nachogarcia1973","1366756325000","2.1771101","41.4650212","Montcada i Reixac","Sant Jordi solo blanquiazul, solo blanquiazul, solo blanquiazuuuul!!! #ViscaSantJordi #rcde"
"lulupretel","1366756326000","2.1661017","41.3729802","Barcelona","Hoy me voy a dormir muy bien acompañada de mi nuevo vibrador #PepitoBlue tiene luz azul y lo compré en @bcnsexcenter http://t.co/r1ql0Zld7l"
"Im_SamanthaG","1366756326000","2.90146192","42.74607334","Pia","@Real_Liam_Payne Can't wait for the show in Paris! Are you excited? xx 24"
"GofreDeCaramelo","1366756326000","","","Estadilla","Verano, ven andando, en tren, en coche, pero ven por favor."
"HanifelHakim","1366756326000","106.75368","-6.31445","Ciputat","Pep? ""@DuniaSoccer: Rahasia Sukses Bayern Bungkam Barcelona. http://t.co/DtiHfYAYTG"""
"xatin16","1366756327000","","","Tarragona","@JoanCJXV JA JA"
"Esttefania95","1366756328000","3.0285844","41.7862472","Sant Feliu de Guíxols","""@MirtaOrtiz: Piquito ente Soni y Raky 23-04-13 por @MirtaOrtiz - http://t.co/wJjnoBB51E vía @dailymotion_es""q bonicas son"
"bubasfc_96","1366756329000","","","Barcelona","Buenas Noches :))"
"Carina_AlvesS","1366756330000","","","Barcelona","My life has become this one big ""I don't know""..."
"ainhooa15","1366756336000","2.0612863","41.5937798","Castellar del Vallès","Menuda hostia me acabo de pegar por culpa de mi perra... y gracias a ella me duele a horrores la rodilla #gracias #dolor #lamato"
"J_taty","1366756336000","2.18765279","41.47668454","Montcada i Reixac","#VivaPonteaPrueba no lo ha puesto cachondo! Podria haber ido mejor, Elsa guapa apuntate a un curso de actuacion o improvisacion!"
"amandaaood_","1366756339000","-48.4721167","-1.4222169","Belém","Bayern x Barcelona  foi muito bom ver o Barcelona se ferrando Haha"
"orgasmallik","1366756339000","","","Espanha","puta que pariu, cade esse garoto que some tanto hein"
"syafaat84","1366756342000","109.2007084","0.0644826","West Borneo","Apa hubungan nya kakaak RT @teguhrasyib: Eyang Subur diduga menjadi penyebab kekalahan Barcelona atas Bayern Munchen di Allianz Arena."
"gugufernan","1366756342000","","","Franca","barcelona tomo de quatro kkkkkkkkk"
"Carlosfer_11","1366756343000","2.24862258","41.46233397","Badalona","@andrea_colinas cuidado el copyright ese raru! Xd"
"MiguelJesusG","1366756347000","-64.2668","8.88147","","Jajaja que risa y todos pensaban que el barcelona ganaria jajajajajja"
"smterts","1366756348000","32.61481686","41.19819618","Türkiye","yeni bir beddua çeşidi olarak; 'bayern'in barcelona'ya yaşattığını yaşayasın inşallah' :D"
"oriol11fcb","1366756349000","0.49326119","41.24771347","Riba-roja d'Ebre","Roncero vete a dormir hijo de puta #PuntoPelota"
"LoganPastore","1366756350000","2.0985082","41.42300752","Barcelone","@Tara_DSS Le miens est cool &amp; beau Ptdr ! Après le reste j'avoue sa sert à rien"
"CrisPAP84","1366756352000","2.15969053","41.42166969","Barcelona","ME EStáis tocando los cojones con tanta tontería #VivaPonteaPrueba"
"hongueytor","1366756357000","2.0324713","41.4970409","Rubí","Me trago el don de Alba para despues ver al otro lado y me encuentro con Medium!! Si una cosa funciona,por que LA QUITAAAAN!!!!! Tele5 kaka!"
"oscasais","1366756357000","","","Barcelona","@nathanel89 No te quejes tanto!!"
"GinaValls","1366756358000","2.17088786","41.43964191","Barcelona","“@MarcCubero: @GinaValls hifedjcfjirkfhdcnuijrhdfniyuhjkrdncuoirkdjfdx” menos mal que yo te entiendo.."
"lolishaa","1366756358000","","","Les Franqueses del Vallès","-¿Puedo congesarte algo?, Tu sonrisa es la sonrisa mas lida que he visto. -Bueno pues..esa sonrisa solo la tengo cuando estoy contigo."
"kelvinirenen","1366756359000","5.77386","5.55822","","R.I.P. Barcelona, Things got a little 'Messi'...A Moment of Silence for them."
"ctrinxi","1366756360000","2.4454807","41.5452908","Mataró","@srmanel A més hi hs uns conxorxa amgada protoganitzada per la Merkel i en Rajoy"
"Real__Queen","1366756363000","2.8027172","42.6944189","Villeneuve-la-Rivière","Jvoudrais me mettre dans le short de jeff tout les jours"
"Hateyourjoy","1366756367000","","","Sabadell","Buenísimas noches a todos!"
"IsabeldeRioja","1366756370000","2.1300414","41.3717397","Barcelona","Quién te viene con el perdón y el victimismo cuando ha sido el cabrón, quién se distancia, quién va tomando importancia... Esas cosas, sí"
"herreragaby","1366756370000","2.1491523","41.4030741","Barcelona","Excelente artículo ""@RunRunesWeb: Operación Venganza  - http://t.co/nHI1hRJ0oM  por Vladimir Villegas @VladiVillegas"""
"alicia_tripiana","1366756374000","2.7313082","41.7135359","Tordera","@As_TomasRoncero @PUNTOPELOTA Entonces ahora te veo! Hala Madrid!!"
"varelamendi","1366756375000","","","Barcelona","@feracris1 Te he enviado un md"
"MiguelJesusG","1366756375000","-64.2668","8.88147","","Hoy se cojieron  al barcelona feo"
"llamp_","1366756375000","","","Barcelona","Fotos de hoy 23/04/2013 sant jordi https://t.co/7cxTEJ7JZp"
"sergidavila","1366756376000","2.2834091","41.47841893","Tiana","@FernanML mi abuelo decía : quédate con la cara del q te pisa al subir para recordarlo cuando lo veas bajar 
Bona nit Bro"
"Itsaaslalala","1366756377000","1.1336723","41.0766658","Salou","@janikiss123 http://t.co/fGn9O9ftlY"
"Gabriel_FLNigel","1366756378000","","","São Paulo","Bem que qualquer dia desses vocês podiam me ajudar na divulgação, né? http://t.co/7kfq2YTaxH"
"ScarecrowSong","1366756378000","-3.4437935","40.2999609","Arganda del Rey","@Mota_Fans cierto.  Tiene que perder el barcelona por 8-0."
"bosch_josep10","1366756379000","2.43846527","41.54053133","Mataró","@jantornaya"
"julitolo","1366756382000","","","Barcelona","@_Queque_ @luzhilda Yo me quedo con
@pacomarhuenda"
"AlbertMartPrez","1366756383000","2.0133287","41.4032781","Sant Vicenç dels Horts","Sandrusko i Platini Dimissió! El primer per esta més pendent dels seus negocis que de defensar amb fermesa el club,i el 2on pels arbitratges"
"andrea_colinas","1366756384000","2.2209253","41.4337679","Badalona","@Carlosfer_11 no puc fer res mes :)"
"trapseaboy","1366756391000","","","Tarragona","Take me, take me. Discover."
"SumerioSquare","1366756397000","1.2725838","41.1711356","Els Pallaresos",""" La chopeada de tu vida "" #Black Samples #GoldenCoast #Sonandoentucarro #Pallaresos_Street @… http://t.co/19aFhN9yWi"
"J_taty","1366756397000","2.18763118","41.47668477","Montcada i Reixac","#VivaPonteaPrueba @urisabat Feliz cumplemes! xD me estoy poniendo toa burraca..""and I....lovee uuuhhhhh"" xD"
"CrisPAP84","1366756398000","2.15969053","41.42166969","Barcelona","@AJ_Martinez_13 mmmmm nata jiji pero en una zanahoria ecs"
"EvaMariaPardo","1366756399000","","","Zaragoza","Feliz cumpleaños al mejor saxo del mundo @peppoblet. Desde Zaragoza, un beso grande grande. Que pases muy buen día, guapo. ¡MUAK!"
"llamp_","1366756401000","","","Barcelona","@Meteocastellvi @margab61 @elisabetroch https://t.co/7cxTEJ7JZp"
"guthbizkid","1366756401000","111.56765","-6.72823","Sedan","RT @DuniaSoccer: Rahasia Sukses Bayern Bungkam Barcelona. http://t.co/7wgZvUYvvJ http://t.co/FWrYLRqFy7"
"orikaiser","1366756403000","2.22898281","41.85305553","Tona","#santjordi #Tona #Osona #osonagram #igersosona #igerscatalunya @ Tona http://t.co/oR51RGK6UB"
"Lucasitos_68","1366756403000","","","Rubí","¿Y mis 'buenas noches'? :(("
"myworldwalter","1366756407000","","","Sant Cugat del Vallès","El que no inventa, no vive."
"DJPiligrim","1366756413000","","","Gambir","@JeySultan Visca el Barca y visca el Catalunya!"
"FFDS10","1366756414000","","","Aracaju","''quem dera que o barcelona tomaria uma goleada logo na semi em @_walderson"
"FdezAndreita","1366756417000","","","España","@Real_Liam_Payne i am in love with u babe i love your new pic please follow me babe &lt;3"
"Nabiloh","1366756420000","","","Spain","@MawkIy  7abeeb el galb. *I know that feeling bro* http://t.co/Q9L5ORbh4Q"
"SP_Jurado","1366756420000","1.0646914","41.0690455","Vinyols i els Arcs","@VictorRusNavas @datscris poneros la ubicación, quiero controlar donde estáis!!!!!!"
"Kooongggg","1366756421000","106.8230239","-6.2898729","Pasar Minggu","Robben senyum sumringah wk &gt;&gt; Watch ""Bayern Munich 4-0 Barcelona - Arjen Robben Post Match Interview"" on YouTube - http://t.co/weJbxCYLKF"
"Nihe_Onna","1366756422000","124.3106746","0.7235066","Kotamobagu","Lensa olahraga Antv: ""kapal barcelona karam d hantam gelombang bayern muenchen di allianz arena"" &lt;- ini baru berita^^"
"ArifRohmanN","1366756423000","","","Karanganyar","RT @Footy_Jokes Barcelona. http://t.co/F858yICC8L"
"milanilo311","1366756423000","-0.6146713","35.7150516","Espagne","@LivingElectr0 ;)"
"syifahersista","1366756424000","","","Bandung Wetan","sejam ampe 3 menit yang lalu TTWW nya Barcelona sekarang udah berubah jadi Bayern"
"VECLAU","1366756425000","2.28605716","41.60394557","Granollers","@veoverde como siempre la gente culpando al recinto,falta de mínimos conocimientos.Los animales no son domésticos y hay que proteger a niño."
"yungnerro","1366756425000","-75.2772231","39.9377327","Lansdowne","#FC Barcelona travelled all da way to Germany ""FOUR"" nothing..damnnn#"
"gvinolas","1366756425000","2.1564567","41.4102303","Barcelona","@alfredoduro1 noche de chándal i Colombiana. Un abrazo"
"edu_dbg","1366756434000","","","Barcelona","Voy a ponerme cardíaco un rato y a evadirme de todo.. :) #MomentoGrey"
"hack_nug","1366756434000","2.20399","41.3955081","Barcelona","@_xarlot OK"
"ErazorDJ","1366756434000","","","Tarragona","Por cierto,Piqué horroroso,no por su partido,por su nuevo look,no le favorece nada,y eso que me gustan rapados,pero a el no le pega nada."
"Real__Queen","1366756436000","2.8027128","42.6944196","Villeneuve-la-Rivière","Ils ont le même tatoo ko #CI"
"MariaBoix1","1366756436000","","","Palamós","@HelenaTerrones @Laksmiz @SLlambrich Nanit noies, descanseu força i somieu coses boniques. :-)*** Sílvia, com et trobes?"
"LaCabraTroll","1366756436000","2.190273","41.4160622","Barcelona","@JuanSanSu Igual esto de querer quemar gente no era solo cosa mía XD"
"LauroRobson1","1366756438000","-34.8623945","-7.9896768","Olinda","Os próprios jogadores do Barcelona estão falando dessa superioridade alemã. Não da para negar."
"TuncayAyvaci","1366756439000","","","Türkiye","üstün Alman teknolojisi Bayern Münih..=) Barcelona was comatose and that is real.. cheers for #SUPERBAYERN"
"Carlosfer_11","1366756441000","2.24862512","41.46238989","Badalona","@andrea_colinas enfin..."
"Durz_alex","1366756443000","4.25225242","44.8798325","Saint-Martial","Barcelona .... Schäden ;)"
"paulaa_016","1366756446000","2.0753439","41.3631269","Cornellà de Llobregat","Por favor cerebro deja de pensar! !!!"
"odilmamariacort","1366756447000","","","Brasil","4 a 0 hay...... Barcelona de Messi, esta vez si que estás en el horno, no te salva nadie, ""los trituradores alemanes te demolieron""."
"J_taty","1366756449000","2.18762643","41.47669312","Montcada i Reixac","@nebelis7gih se intenta se intenta! xD Vejiga has oido ya! Jajaja"
"montenegro_G","1366756449000","-89.28486604","13.68487353","","@10alexluna hay whatever haha esq como ya te vas para barcelona hahaha ;)"
"IsabeldeRioja","1366756451000","2.1300414","41.3717397","Barcelona","y te das cuenta una vez más de que las amistades que nunca fallan, las de verdad, las has construído allí igual que todo lo demás importante"
"espoirsourire","1366756451000","","","Barcelona","Can I make more mistakes?"
"Tatadolo69","1366756451000","0.6131498","41.627453","Lérida","y mañana fiesta"
"hack_nug","1366756453000","2.2040704","41.3981363","Barcelona","Ya no subo más fotos. Podéis ir a dormir."
"Amoa_Porta","1366756454000","","","España","Pido perdón cuando la cago y me trago el orgullo..."
"Viickiiy93","1366756455000","","","France","""Mon rap c'est pas une agression mais une main courante""
@Sopranopsy4"
"AdeFreshKid","1366756456000","-98.61787267","29.58222515","San Antonio","Lol chai na barca be this “@Haqnificent: BARCELONA FC and d F is 4* FOUR!!!!”"
"campixa","1366756462000","","","Verges","@Adolf_Hitwer i una banyera amb àcid de bateria i una motorserra? O un forn de llenya... els últims has de saber de què van"
"zurdomontauti","1366756465000","-58.87768","-34.46984","","Hay q aprender de jugadores del Barcelona, despues de comerse un 4a0, salen a hablar con los periodistas con categoria, QUELEJOSESTAMOSACA"
"jarotD7harjanto","1366756472000","107.62380245","-6.85932292","Cidadap","Мαªãηη†††αªªãÞss lah muenchen :D @DuniaSoccer: Rahasia Sukses Bayern Bungkam Barcelona. http://t.co/uscMIeH2MR http://t.co/eSuKUNgnYj"
"Modi_touray3","1366756475000","-84.79538275","31.77294717","Cuthbert","Barcelona who?"
"ctrinxi","1366756477000","2.4457149","41.5451975","Mataró","@mstrubell @llenguacat Totalment i vinculant"
"SamuSan25","1366756477000","","","Begues","@JSobrinoTexeira De hechho Bill Gates no saluda dando un apretón de manos."
"ThiRoos","1366756477000","2.94000853","42.69624494","Perpignan","@XavierDinton Ahah ça geek à donf sur jet pack !"
"Valdo_G_Soares","1366756477000","","","Farroupilha","@mauriciosar Como q o Barcelona  futibol arte de vcs cairam de quatro p/ Bayern"
"karavanfossen","1366756479000","2.18220849","41.39433138","Barcelona","Is it just me or does hand sanitizer sometimes smell like Fruit Loops?"
"silviolxx","1366756480000","","","São Paulo","barcelona vai vira o jogo d volta"
"Its_not_Jack","1366756480000","","","Pia","Get it, Get it, Get it, Get it, Oh! @britneyspears #ImASlave4U"
"MTeresa_To92","1366756481000","","","Barcelona","Sigue con lo que dicte tu corazón! life is beauty! tú ya lo sabes!!! vive tu vida!!!"
"OdettRubio","1366756482000","","","Cuauhtémoc","Perdió el Barcelona :(... pero siempre serán lo mejor de lo mejor, pese a quién le pese... Visca Barça :)"
"basheer_arab","1366756484000","8.51164","11.99623","","@FCBarcelona_cat FC Barcelona is my favourite club forever."
"Lucaavalcante","1366756487000","","","Rio de Janeiro","Estilo de jogo do barcelona todo mundo acha chique, enquanto tocam a bola GOL DO BAYER DE MUNIQUE"
"lorejeje","1366756488000","1.3320858","41.1385658","Tarragona","@GalyAlves jjjajajajajajajajaaaajjjajajajajajajajajajajajajajaj buenasnxe"
"lydiiiaSanchez","1366756489000","0.8001564","42.7021546","Vielha e Mijaran","@aranzamartinez9 Di q si!!! Yo voy a ver si hago lo mismo!!! #aversihaysuerte"
"mundooliver","1366756489000","","","La Coruña","Entiendo q los seguidores del Barcelona estén descontentos con el arbitraje, fue nefasto. Yo también lo estuve cuando Ovrebo se hizo famoso"
"Matimanarchiste","1366756492000","2.7785334","42.574962","Fourques","@MarinaPlomion Ca fait un gros paté dégueu au niveau des jambes x)"
"VicVicHapin","1366756494000","121.04279229","14.56589619","","Tito should be replaced because fighting cancer + the stressful job in Barcelona is not a good combination."
"paulaa_016","1366756494000","2.0753641","41.3631136","Cornellà de Llobregat","@yvoonne_D que te den. .. Te quejaras de mi tablet"
"sheispurple","1366756502000","2.23285075","41.44072199","Badalona","Llegar a casa tarde y encontrarte esto en la cama. Gracias sister!! @mel__hg @ Joaquim Ruyra http://t.co/YcFxNPL8qm"
